Undergrad.University.ID,ID,Calculated.Prospect.Type,Disposition..Step.,App.Year,Application.Deadline,US.World.News...Report.Selectivity,US.World.News.Selectivity,X2016.Adjusted.School.List,X2016.Recruitment.Tier,Major.1,Major.2,Minor,GPA.Above.3.6,Met.,Sourced.by.RT.vs.Sign.up.Form,X2017.Recruitment.Tier,Public.Private,Size,Region,X..of.Alumni.who.attended.school.in.undergrad,X..of.Current.CMs.who.attended.school.in.undergrad,X..of.Current.TFA.Staff.who.attended.school.in.undergrad,Awareness.Level
001F000000nHCzoIAG,2016_11729,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Mathematics,History,,Yes,,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_1813,Undergrad,ACCEPTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Psychology,,,Yes,Y,Sourced by RT,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_4460,Undergrad,ACCEPTED,2016,09/10/2015,More Selective,More Selective,Campus: 3,Campus: 3,Political Science,,African Studies,No,,Sourced by RT,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_1817,Undergrad,WITHDRAWN,2016,03/04/2016,More Selective,More Selective,Campus: 3,Campus: 3,Neuroscience,,Business,Yes,Y,Sourced by RT,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_16038,Junior,ACCEPTED,2016,03/06/2015,More Selective,More Selective,Campus: 3,Campus: 3,Psychology,,Anthropology,No,,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_686,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Sociology,Political Science,,No,Y,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_2172,Undergrad,WITHDRAWN,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Theater,,Religion,No,,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_5980,Undergrad,REJECTED,2016,09/10/2015,More Selective,More Selective,Campus: 3,Campus: 3,Psychology,,Creative Writing,No,Y,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_14331,Undergrad,WITHDRAWN,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Religion,,,No,,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_1287,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 3,Campus: 3,Economics,Finance,,No,,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_14921,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 3,Campus: 3,Policy Studies,Spanish,,No,,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzoIAG,2016_8758,Undergrad,WITHDRAWN,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Biology,Public Health,Business,No,,Self-sourced by sign-up form,Campus: 3,Private Not For Profit,Medium,E,42,3,0,0
001F000000nHCzwIAG,2016_5102,Undergrad,REJECTED,2016,10/30/2015,Selective,Selective,Campus: 2,Campus: 2,English Literature,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_13061,Undergrad,WITHDRAWN,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,History,Other,English,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_15169,Undergrad,REJECTED,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,English Literature,,Latin American Studies,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_8515,Undergrad,REJECTED,2016,09/10/2015,Selective,Selective,Campus: 2,Campus: 2,Psychology,,English,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_12748,Undergrad,ACCEPTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Psychology,,Policy Studies,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_1058,Undergrad,REJECTED,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,Education (secondary),Spanish,Sociology,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_16355,Junior,REJECTED,2016,03/06/2015,Selective,Selective,Campus: 2,Campus: 2,Sociology,,Women's Studies,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_2000,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,History,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_6533,Undergrad,REJECTED,2016,08/21/2015,Selective,Selective,Campus: 2,Campus: 2,English,,,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_386,Undergrad,REJECTED,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,Film/Video,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_16037,Junior,REJECTED,2016,01/30/2015,Selective,Selective,Campus: 2,Campus: 2,Psychology,,Biology,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_14009,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,History,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_8604,Undergrad,REJECTED,2016,08/21/2015,Selective,Selective,Campus: 2,Campus: 2,Sociology,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_5829,Undergrad,REJECTED,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,Psychology,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_8802,Undergrad,WITHDRAWN,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Public Health,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_1246,Undergrad,WITHDRAWN,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,Political Science,,Other,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_5209,Undergrad,REJECTED,2016,09/10/2015,Selective,Selective,Campus: 2,Campus: 2,English Literature,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_12118,Undergrad,ACCEPTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,English,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_13615,Undergrad,REJECTED,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,Political Science,,International Studies/Relations,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_16012,Junior,ACCEPTED,2016,03/06/2015,Selective,Selective,Campus: 2,Campus: 2,Public Health,,Psychology,No,,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_1516,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Psychology,,,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_14200,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Psychology,,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_6153,Undergrad,REJECTED,2016,09/10/2015,Selective,Selective,Campus: 2,Campus: 2,Psychology,,,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_5783,Undergrad,WITHDRAWN,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Psychology,African-American Studies,,No,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_15416,Junior,ACCEPTED,2016,03/06/2015,Selective,Selective,Campus: 2,Campus: 2,Education (elementary),History,,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_12981,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,History,,Economics,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_4953,Undergrad,REJECTED,2016,10/30/2015,Selective,Selective,Campus: 2,Campus: 2,Sociology,,Women's Studies,No,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_2406,Undergrad,WITHDRAWN,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Psychology,,Sociology,No,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_2746,Undergrad,REJECTED,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,English,,Philosophy,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_14356,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Psychology,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_14506,Undergrad,REJECTED,2016,10/30/2015,Selective,Selective,Campus: 2,Campus: 2,Public Health,,African-American Studies,No,,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_12603,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,History,,Ethnic Studies,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_8409,Undergrad,ACCEPTED,2016,09/10/2015,Selective,Selective,Campus: 2,Campus: 2,Sociology,Women's Studies,,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_36,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,Education (elementary),English,,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_8789,Undergrad,WITHDRAWN,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,Public Health,,Sociology,Yes,Y,Sourced by RT,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_1789,Undergrad,WITHDRAWN,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,English,,,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_5890,Undergrad,ACCEPTED,2016,09/10/2015,Selective,Selective,Campus: 2,Campus: 2,Education (elementary),English,,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_16420,Junior,REJECTED,2016,03/06/2015,Selective,Selective,Campus: 2,Campus: 2,Music,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_13449,Undergrad,WITHDRAWN,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,English,,Other,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_14973,Undergrad,REJECTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,English,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_5075,Undergrad,WITHDRAWN,2016,03/04/2016,Selective,Selective,Campus: 2,Campus: 2,History,,English,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_2162,Undergrad,ACCEPTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,English,,Sociology,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_16164,Junior,REJECTED,2016,03/06/2015,Selective,Selective,Campus: 2,Campus: 2,Religion,Sociology,Psychology,Yes,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_8216,Undergrad,REJECTED,2016,08/21/2015,Selective,Selective,Campus: 2,Campus: 2,English,,,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_8040,Undergrad,ACCEPTED,2016,01/15/2016,Selective,Selective,Campus: 2,Campus: 2,English Literature,Education (elementary),,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_4652,Undergrad,REJECTED,2016,10/30/2015,Selective,Selective,Campus: 2,Campus: 2,Psychology,Mathematics,Classics,Yes,Y,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHCzwIAG,2016_15007,Undergrad,ACCEPTED,2016,10/30/2015,Selective,Selective,Campus: 2,Campus: 2,English,Education (elementary),,No,,Self-sourced by sign-up form,Campus: 3,Public,Very Large,E,32,17,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_8543,Undergrad,REJECTED,2016,08/21/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Human Development,Child Development,Psychology,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_13174,Undergrad,WITHDRAWN,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Liberal Studies,African-American Studies,,Yes,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_8070,Undergrad,ACCEPTED,2016,09/10/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Sociology,,,Yes,Y,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_8904,Undergrad,REJECTED,2016,09/10/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Liberal Studies,,Art,No,Y,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_12394,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Sociology,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_500,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Public Health,,,Yes,Y,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_1960,Undergrad,REJECTED,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Sociology,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_1120,Undergrad,WITHDRAWN,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,History,,,No,Y,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_16321,Junior,REJECTED,2016,03/06/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Human Development,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD0DIAW,2016_4852,Undergrad,ACCEPTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Sociology,,Ethnic Studies,No,,Sourced by RT,Campus: Active Unowned,Public,Large,W,8,7,0,High Issue/Low TFA
001F000000nHD2xIAG,2016_10386,Undergrad,ACCEPTED,2016,10/30/2015,More Selective,More Selective,Campus: 3,Campus: 3,Business,,,No,Y,Sourced by RT,Campus: Active Unowned,Private Not For Profit,Medium,E,5,2,0,Low Issue/Mixed TFA
001F000000nHD2xIAG,2016_10410,Undergrad,REJECTED,2016,10/30/2015,More Selective,More Selective,Campus: 3,Campus: 3,Business,,,Yes,Y,Sourced by RT,Campus: Active Unowned,Private Not For Profit,Medium,E,5,2,0,Low Issue/Mixed TFA
001F000000nHD3OIAW,2016_13909,Undergrad,REJECTED,2016,10/30/2015,,,Campus: 2,Campus: 2,Business,,,Yes,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_12329,Undergrad,REJECTED,2016,01/15/2016,,,Campus: 2,Campus: 2,Interdisciplinary Studies,,,No,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_13993,Undergrad,REJECTED,2016,01/15/2016,,,Campus: 2,Campus: 2,Communications,,Public Relations,Yes,Y,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_10466,Undergrad,REJECTED,2016,10/30/2015,,,Campus: 2,Campus: 2,Psychology,,,No,,Sourced by RT,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_8373,Undergrad,REJECTED,2016,08/21/2015,,,Campus: 2,Campus: 2,Political Science,,,Yes,Y,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_11350,Undergrad,REJECTED,2016,10/30/2015,,,Campus: 2,Campus: 2,Political Science,,Anthropology,Yes,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_11973,Undergrad,REJECTED,2016,01/15/2016,,,Campus: 2,Campus: 2,Communications,,Other,No,Y,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_15541,Junior,REJECTED,2016,03/06/2015,,,Campus: 2,Campus: 2,Education (secondary),,,No,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_11721,Undergrad,REJECTED,2016,03/04/2016,,,Campus: 2,Campus: 2,History,,,Yes,Y,Sourced by RT,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_11356,Undergrad,WITHDRAWN,2016,10/30/2015,,,Campus: 2,Campus: 2,Sociology,,,No,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_13869,Undergrad,REJECTED,2016,10/30/2015,,,Campus: 2,Campus: 2,Psychology,,,Yes,Y,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_15426,Junior,ACCEPTED,2016,03/06/2015,,,Campus: 2,Campus: 2,Education (secondary),,,No,,Sourced by RT,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_620,Undergrad,WITHDRAWN,2016,01/15/2016,,,Campus: 2,Campus: 2,Psychology,,,Yes,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_2596,Undergrad,REJECTED,2016,10/30/2015,,,Campus: 2,Campus: 2,English,,,Yes,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_12470,Undergrad,REJECTED,2016,01/15/2016,,,Campus: 2,Campus: 2,Social Science,,,No,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_12105,Undergrad,REJECTED,2016,01/15/2016,,,Campus: 2,Campus: 2,Education (special),,,No,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_6967,Undergrad,REJECTED,2016,10/30/2015,,,Campus: 2,Campus: 2,Communications,,,Yes,Y,Sourced by RT,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_1495,Undergrad,WITHDRAWN,2016,03/04/2016,,,Campus: 2,Campus: 2,Education (secondary),,,No,,Self-sourced by sign-up form,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHD3OIAW,2016_13988,Undergrad,REJECTED,2016,03/04/2016,,,Campus: 2,Campus: 2,Psychology,,,No,Y,Sourced by RT,Campus: 1,Public,,W,12,4,0,High Issue/Low TFA
001F000000nHDAkIAO,2016_11335,Undergrad,WITHDRAWN,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Liberal Studies,,,No,Y,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_13067,Undergrad,REJECTED,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Communications,,Organizational Studies,No,,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_10146,Undergrad,REJECTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Biology,,,No,,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_1140,Undergrad,REJECTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Other,Other,,No,,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_13427,Undergrad,WITHDRAWN,2016,03/04/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Political Science,,,Yes,,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_13323,Undergrad,WITHDRAWN,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Communications,,,Yes,,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_12562,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Liberal Studies,,,No,,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_13314,Undergrad,REJECTED,2016,01/15/2016,Less Selective,Less Selective,Campus: 3,Campus: 3,Nutrition,,,No,,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_10308,Undergrad,ACCEPTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Political Science,,Spanish,Yes,Y,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_16079,Junior,ACCEPTED,2016,03/06/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Liberal Studies,,,No,,Sourced by RT,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_8714,Undergrad,ACCEPTED,2016,09/10/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,Biology,,,Yes,Y,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAkIAO,2016_9598,Undergrad,ACCEPTED,2016,10/30/2015,Less Selective,Less Selective,Campus: 3,Campus: 3,English,,,Yes,Y,Self-sourced by sign-up form,Unowned Schools,Public,Very Large,W,11,7,0,0
001F000000nHDAyIAO,2016_2030,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Mass Communications,,Art,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_1268,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 3,Campus: 3,Psychology,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_11951,Undergrad,ACCEPTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Biochemistry,,,Yes,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_937,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Other Language,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_7272,Undergrad,REJECTED,2016,08/21/2015,More Selective,More Selective,Campus: 3,Campus: 3,History,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_88,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 3,Campus: 3,Psychology,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_4199,Undergrad,REJECTED,2016,09/10/2015,More Selective,More Selective,Campus: 3,Campus: 3,History,Education (secondary),,Yes,Y,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_12670,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,English Literature,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_16676,Junior,REJECTED,2016,03/06/2015,More Selective,More Selective,Campus: 3,Campus: 3,English,,,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_12040,Undergrad,REJECTED,2016,03/04/2016,More Selective,More Selective,Campus: 3,Campus: 3,Mathematics,,Sociology,No,,Self-sourced by sign-up form,Campus: Active Unowned,Public,Large,E,31,5,3,0
001F000000nHDAyIAO,2016_4198,Undergrad,REJECTED,2016,01/15/2016,More Selective,More Selective,Campus: 3,Campus: 3,Political Science,,,Yes,Y,Sourced by RT,Campus: Active Unowned,Public,Large,E,31,5,3,0
