Undergrad.University.ID,ID,Calculated.Prospect.Type,Disposition..Step.,App.Year,Application.Deadline,US.World.News...Report.Selectivity,US.World.News.Selectivity,X2017.Tier,X2017.Recruitment.Tier,Public.Private,Major.1,Major.2,Minor,GPA.Above.3.6,Met.,Sourced.by.RT.vs.Sign.up.Form,X2016.Recruitment.Tier,Size,Region,X..of.Alumni.who.attended.school.in.undergrad,X..of.Current.CMs.who.attended.school.in.undergrad,X..of.Current.TFA.Staff.who.attended.school.in.undergrad,Awareness.Level
001F000000nHEMgIAO,2017_11645,Undergrad,REJECTED,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Anthropology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_655,Undergrad,REJECTED,2017,12/09/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Biology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_7191,Undergrad,REJECTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Sociology,,,N,Y,Sourced by RT,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_7993,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Nutrition,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_4107,Undergrad,WITHDRAWN,2017,09/16/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Sociology,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_11479,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_10512,Junior,ACCEPTED,2017,03/04/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English,,,Y,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_1260,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Education (elementary),Sociology,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_10048,Junior,REJECTED,2017,04/20/2016,Selective,Selective,Campus: 3,Campus: 3,Public,English,,,Y,Y,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMgIAO,2017_5056,Undergrad,REJECTED,2017,10/19/2016,Selective,Selective,Campus: 3,Campus: 3,Public,Computer Science,,,N,,Self-sourced by sign-up form,Campus: 3,Very Large,E,12,8,0,0
001F000000nHEMkIAO,2017_10910,Junior,ACCEPTED,2017,04/20/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Social Work,International Studies/Relations,,N,,Self-sourced by sign-up form,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_838,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Psychology,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_9770,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Social Work,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_3287,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Political Science,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_3498,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Chemistry,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_3297,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,History,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_10867,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Mathematics,,,Y,Y,Self-sourced by sign-up form,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_9772,Undergrad,WITHDRAWN,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Business,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_9767,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Sociology,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_8039,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Psychology,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_1755,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Social Work,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_10922,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Psychology,,,Y,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_9771,Undergrad,ACCEPTED,2017,09/16/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Anthropology,,,N,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_729,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Economics,,,N,Y,Self-sourced by sign-up form,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMkIAO,2017_9768,Undergrad,REJECTED,2017,10/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Environmental Studies,,,Y,Y,Sourced by RT,Campus: 3,Medium,E,44,7,5,High (75-90% of students aware of TFA)
001F000000nHEMtIAO,2017_3,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Biology,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_4585,Undergrad,REJECTED,2017,10/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Art,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_1080,Undergrad,ACCEPTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,English,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_4587,Undergrad,WITHDRAWN,2017,10/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Art,,,N,Y,Sourced by RT,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_9442,Undergrad,ACCEPTED,2017,08/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,History,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_4598,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,African Studies,,,N,Y,Sourced by RT,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_9342,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Political Science,,,N,Y,Sourced by RT,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_5627,Undergrad,WITHDRAWN,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Women's Studies,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_767,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Sociology,,,N,,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_11349,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Neuroscience,,,N,,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_6356,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,English,,,N,Y,Sourced by RT,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_4586,Undergrad,REJECTED,2017,12/09/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Fine Arts,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_11215,Undergrad,REJECTED,2017,09/16/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,History,,,Y,,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_3904,Undergrad,ACCEPTED,2017,08/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,Communications,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_4597,Undergrad,ACCEPTED,2017,08/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,History,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEMtIAO,2017_11727,Undergrad,ACCEPTED,2017,10/19/2016,More Selective,More Selective,Campus: 3,Campus: 3,Private Not For Profit,English,,,N,Y,Self-sourced by sign-up form,Campus: 2,Small,N,75,7,1,0
001F000000nHEN6IAO,2017_6720,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Philosophy,,History,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_11442,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Marketing,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_3923,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_4298,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Exercise Science,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_2836,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Sociology,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_3317,Undergrad,WITHDRAWN,2017,08/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,African-American Studies,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_2583,Junior,ACCEPTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Philosophy,Economics,,Y,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_2380,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,International Studies/Relations,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_6571,Junior,REJECTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,Communications,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_3450,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Chemical Engineering,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_3449,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Chemical Engineering,,Japanese,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_861,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,French,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5574,Junior,WITHDRAWN,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_7051,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Spanish,,Education (general),N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_8870,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,History,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_6919,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Biology,,Education (general),N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5292,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Management,,,Y,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_2553,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,Y,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_8120,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,Business,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5575,Undergrad,REJECTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Philosophy,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_4975,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Biology,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_8723,Junior,ACCEPTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Health,,History,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_4299,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Exercise Science,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_11438,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Accounting,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_9766,Undergrad,WITHDRAWN,2017,08/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Finance,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_1355,Junior,ACCEPTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Family Studies,,Organizational Studies,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_2545,Junior,ACCEPTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,African-American Studies,Political Science,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_3432,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Family Studies,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_10681,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_6399,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,African-American Studies,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_9102,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Anthropology,,Other,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_570,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Classics,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_2832,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_11213,Undergrad,WITHDRAWN,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Psychology,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_6404,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_10375,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_6182,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,History,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_10472,Junior,ACCEPTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Biology,French,,Y,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_2424,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,History,,Education (secondary),N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_3377,Junior,WITHDRAWN,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Public Relations,,Education (general),N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_7585,Junior,ACCEPTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Telecommunications,,Women's Studies,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_6745,Undergrad,WITHDRAWN,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Geography,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_9014,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_8712,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Health,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_4741,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Other,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5558,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5663,Junior,REJECTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Finance,,Other,Y,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_7043,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Other,Other,Theater,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_1702,Junior,WITHDRAWN,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Management,,Business,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5199,Junior,ACCEPTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,,Other,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_8287,Undergrad,WITHDRAWN,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Telecommunications,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_7460,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Environmental Engineering,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5532,Undergrad,ACCEPTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Biology,,,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_3294,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Civil Engineering,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_7096,Junior,WITHDRAWN,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Statistics,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_11642,Undergrad,ACCEPTED,2017,09/16/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Speech Therapy,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5244,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Public Relations,,,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_1265,Junior,ACCEPTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,Other,Y,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_7127,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Public Health,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5531,Junior,REJECTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Biology,,Other,Y,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_9983,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Other,,,N,Y,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_4160,Junior,ACCEPTED,2017,10/30/2015,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Religion,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5285,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Linguistics,,English,N,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_7237,Junior,REJECTED,2017,04/20/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_6744,Junior,REJECTED,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Geography,,,N,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_356,Undergrad,WITHDRAWN,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Sociology,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5576,Undergrad,ACCEPTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Kinesiology,,,Y,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_9203,Junior,WITHDRAWN,2017,03/04/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,English,Philosophy,,Y,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_178,Undergrad,REJECTED,2017,10/19/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Political Science,,,N,,Self-sourced by sign-up form,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_1762,Undergrad,REJECTED,2017,12/09/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Business,,,Y,Y,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
001F000000nHEN6IAO,2017_5497,Junior,ACCEPTED,2017,01/15/2016,Most Selective,Most Selective,Campus: 1,Campus: 1,Public,Philosophy,Political Science,,Y,,Sourced by RT,Campus: 2,Very Large,S,536,79,28,High Issue/High TFA
